created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Mon Mar 06 16:59:18 +0000 2023,1632787955558277126,1632787955558277126,"🇪🇸 Spain- Primera Iberdola Femenina Match day 20 :

 Sporting Huelva          2           Athletic Bilbao             3

 Full Match Replay  👇

https://t.co/d09Tyq8JQr",False,"[0, 167]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,1427597219939733522,1427597219939733522,mamdouh hamid,mamdwwy,,,,,[],False,1953,1233,17,Tue Aug 17 11:45:08 +0000 2021,5752,,,False,False,39513,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1427597360755003395/XMinLLvM_normal.png,https://pbs.twimg.com/profile_images/1427597360755003395/XMinLLvM_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 16:20:11 +0000 2023,1632778108297437184,1632778108297437184,FC Barcelona Injury News: Premature Pedri Return Possible For Athletic Club Clash In Bilbao https://t.co/8bJD0KAxpf,False,"[0, 115]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,13339612,13339612,Lucas Wyrsch,Lucas_Wyrsch,Zurich Switzerland,"Lucas Wyrsch - Networker, Enterprise Risk Management Consultant, Actuary,",http://t.co/VvXza926hS,"[{'url': 'http://t.co/VvXza926hS', 'expanded_url': 'http://about.me/Lucas.Wyrsch', 'display_url': 'about.me/Lucas.Wyrsch', 'indices': [0, 22]}]",[],False,93044,86583,1759,Mon Feb 11 08:33:54 +0000 2008,4685,,,False,False,806245,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/549198042/600x400_3570452_600x400_normal.jpg,https://pbs.twimg.com/profile_images/549198042/600x400_3570452_600x400_normal.jpg,https://pbs.twimg.com/profile_banners/13339612/1426535042,0000FF,87BC44,FFF591,000000,True,False,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 16:06:44 +0000 2023,1632774724211335170,1632774724211335170,FC Barcelona Injury News: Premature Pedri Return Possible For Athletic Club Clash In Bilbao https://t.co/EClz4jBCky,False,"[0, 115]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1479785631530115072,1479785631530115072,Tellme Times,tellmetimes,,The World Today,,,[],False,146,0,5,Sat Jan 08 12:03:57 +0000 2022,0,,,False,False,171660,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1479788251971870720/CDRpNfyy_normal.jpg,https://pbs.twimg.com/profile_images/1479788251971870720/CDRpNfyy_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 16:06:32 +0000 2023,1632774675859410944,1632774675859410944,FC Barcelona Injury News: Premature Pedri Return Possible For Athletic Club Clash In Bilbao https://t.co/BcaNkYhxtK,False,"[0, 115]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,877905122705231873,877905122705231873,Marcel Quiroga,TQM_Wealth,,,,,[],False,142,136,0,Thu Jun 22 15:04:26 +0000 2017,0,,,False,False,385,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1458511432660750339/EFvoiCX6_normal.jpg,https://pbs.twimg.com/profile_images/1458511432660750339/EFvoiCX6_normal.jpg,https://pbs.twimg.com/profile_banners/877905122705231873/1638190902,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 15:59:07 +0000 2023,1632772808827625477,1632772808827625477,FC Barcelona Injury News: Premature Pedri Return Possible For Athletic Club Clash In Bilbao https://t.co/WQFFbWGSes,False,"[0, 115]","<a href=""https://bots.thedextazlab.com"" rel=""nofollow"">@thedextazlab</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,10409622,10409622,David Kisamfu,thedextazlab,Tanzania,,https://t.co/20bPmAP0jX,"[{'url': 'https://t.co/20bPmAP0jX', 'expanded_url': 'http://www.lab.co.tz', 'display_url': 'lab.co.tz', 'indices': [0, 23]}]",[],False,2198,2549,59,Tue Nov 20 11:57:10 +0000 2007,51,,,True,False,932284,,False,False,False,313131,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1561277066905092096/3zIR40Xi_normal.jpg,https://pbs.twimg.com/profile_images/1561277066905092096/3zIR40Xi_normal.jpg,https://pbs.twimg.com/profile_banners/10409622/1658710013,008AB5,242424,757575,000000,True,True,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 15:54:47 +0000 2023,1632771718673514498,1632771718673514498,"Welsh 🏴󠁧󠁢󠁷󠁬󠁳󠁿 Everton fan here begging for 3 tickets together for the Sociedad game. Any help would be greatly welcomed. Eskerrik asko!
@ATH_elGOL @Athl_Bilbao @athletic_eus @AthleticBilbao @AthleticdBilbao @GureAthletic",False,"[0, 220]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1458160740192358404,1458160740192358404,Richard Roberts,Richard21008467,,,,,[],False,1,20,0,Tue Nov 09 19:53:27 +0000 2021,0,,,False,False,9,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1458160830495723532/R_Be3oco_normal.jpg,https://pbs.twimg.com/profile_images/1458160830495723532/R_Be3oco_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 15:36:54 +0000 2023,1632767218537619457,1632767218537619457,@DeadlineDayLive @mundodeportivo fake he wants to joint Athletic Club de Bilbao,False,"[33, 79]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632749275833684e+18,1632749275833683980,1030711922.0,1030711922,DeadlineDayLive,,,,,False,0,1,False,False,en,en,recent,1330303861299482630,1330303861299482630,4sznes,mbaa_ATH,,@AthleticClub,,,[],False,10,169,0,Sun Nov 22 00:16:27 +0000 2020,658,,,False,False,97,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1621637420654493698/t26UqnXe_normal.jpg,https://pbs.twimg.com/profile_images/1621637420654493698/t26UqnXe_normal.jpg,https://pbs.twimg.com/profile_banners/1330303861299482630/1674677651,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 15:01:58 +0000 2023,1632758425061928961,1632758425061928961,"Peru Nolaskoain 🇪🇸 custom face for #FIFA23 #FIFA22 plays in SD Eibar on loan from Athletic Bilbao 🇪🇸

📢 For only 2usd!

1⃣Download all my faces
2⃣Free change ID
3⃣Face request (4usd)

📍Download link: https://t.co/6vOQiQktwR

@FIFA23 @ovidiofifamods @patreon https://t.co/Ux2i5jgEjV",False,"[0, 257]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,7,False,False,en,en,recent,1248943094646611968,1248943094646611968,Ovidio,ovidiofifamods,Cuba,"Soy cubano💕 creador de mods para fifa en mi tiempo libre, madridista hasta la muerte, lebronero y de los nyy 😎",https://t.co/d58YB9XMsT,"[{'url': 'https://t.co/d58YB9XMsT', 'expanded_url': 'https://www.patreon.com/ovidiofacemaker', 'display_url': 'patreon.com/ovidiofacemaker', 'indices': [0, 23]}]",[],False,1227,573,6,Sat Apr 11 11:57:09 +0000 2020,8734,,,False,False,1818,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1472608161676865538/RzktHWYy_normal.png,https://pbs.twimg.com/profile_images/1472608161676865538/RzktHWYy_normal.png,https://pbs.twimg.com/profile_banners/1248943094646611968/1678174386,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 14:55:03 +0000 2023,1632756684148932611,1632756684148932611,"@ChildishDruglo1 @Tadpxcked @kinjiteV1 @avisualgame In 11/12 Athletic Bilbao topped their Europa group with PSG, absolutely embarrassed defending prem champions man utd both legs and went to the final. 3/4 semi finalists were la liga teams and Valencia also knocked out an English team with Atletico eventually winning",False,"[52, 318]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327552641003889e+18,1632755264100388865,1.411365690481668e+18,1411365690481668097,ChildishDruglo1,,,,,False,0,0,False,False,en,en,recent,1182475143911804928,1182475143911804928,charismatic enigma,therealtopchop,,She/her,,,[],False,146,254,0,Fri Oct 11 01:57:18 +0000 2019,2414,,,True,False,5512,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1499563417883000832/Unj61XRx_normal.jpg,https://pbs.twimg.com/profile_images/1499563417883000832/Unj61XRx_normal.jpg,https://pbs.twimg.com/profile_banners/1182475143911804928/1587677701,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 14:27:38 +0000 2023,1632749785651326978,1632749785651326978,🚨🎖️| Lewandowski will be in the squad for the match against Athletic Bilbao. [@FCBRAC1] #fcblive 🇵🇱,False,"[0, 99]","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,,False,62,1305,False,False,en,en,recent,1603887084,1603887084,BarçaTimes,BarcaTimes,"London, England","News, updates, reports, statistics, edits, photos and much more 24×7 about Football Club Barcelona. We live and breathe Blaugrana. DM for business enquiries📲🔴",https://t.co/jmchuMV31R,"[{'url': 'https://t.co/jmchuMV31R', 'expanded_url': 'https://barcaTimes.com', 'display_url': 'barcaTimes.com', 'indices': [0, 23]}]",[],False,558281,168,1278,Thu Jul 18 17:17:28 +0000 2013,544,,,False,False,96531,,False,False,False,BF0BAA,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/1557870153353805826/p8-zeK6k_normal.jpg,https://pbs.twimg.com/profile_images/1557870153353805826/p8-zeK6k_normal.jpg,https://pbs.twimg.com/profile_banners/1603887084/1672139562,981CEB,000000,000000,947974,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 14:18:00 +0000 2023,1632747359695405058,1632747359695405058,"🟥 Do you think Oihan Sancet's tackle was enough for a straight red? 

Athletic Bilbao reportedly will protest the sanction

🦁 Los Leones hope he will be available to face FC Barcelona

#LLL
🧡🇪🇸⚽ https://t.co/LwH07ryRzO",False,"[0, 194]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,15,False,False,en,en,recent,893992313806102531,893992313806102531,La Liga Lowdown 🧡🇪🇸⚽️,LaLigaLowdown,,"Your home for Spanish football in English with reporters based all over Spain. Pod, tweet, web. Clients: @SuperSportTV, @Squawka, @BetUS_Official. #LLL 🧡🇪🇸⚽️",https://t.co/JMnD0pqHgF,"[{'url': 'https://t.co/JMnD0pqHgF', 'expanded_url': 'http://LLLonline.substack.com', 'display_url': 'LLLonline.substack.com', 'indices': [0, 23]}]",[],False,21663,547,342,Sun Aug 06 00:29:11 +0000 2017,17230,,,True,False,56056,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1481334512458121216/lnV0pil2_normal.jpg,https://pbs.twimg.com/profile_images/1481334512458121216/lnV0pil2_normal.jpg,https://pbs.twimg.com/profile_banners/893992313806102531/1609861079,FF691F,000000,000000,000000,False,False,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 13:44:37 +0000 2023,1632738960899227649,1632738960899227649,"📌 Lewandowski will be available for the Athletic Bilbao match! ✅

❌ However, Pedri and Dembélé will miss it [rac1] https://t.co/cbzYNbgowT",False,"[0, 114]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,19,False,False,en,en,recent,1427360379441717256,1427360379441717256,Barça Notes 🗒,BarcaNotes,,👉🏼 Are you Culé? Kindly follow for the latest FC Barcelona news and more. Força Barça! 💙❤,,,[],False,833,83,7,Mon Aug 16 20:03:50 +0000 2021,666,,,False,False,24948,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1597034730263904263/LY2ywdcJ_normal.jpg,https://pbs.twimg.com/profile_images/1597034730263904263/LY2ywdcJ_normal.jpg,https://pbs.twimg.com/profile_banners/1427360379441717256/1675564065,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 13:39:46 +0000 2023,1632737740407341058,1632737740407341058,"🚨🚨 Lewandowski will be available for Athletic Bilbao match.
👉 Pedri and Dembele will miss it
[Source: @rac1]",False,"[0, 108]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,5,False,False,en,en,recent,1565672889491136512,1565672889491136512,BarçaVerse,_BarcaVerse_,"Barcelona, Spain",All About @FCBarcelona | Transfers • News • Statistics | House of Reliability |,,,[],False,699,458,2,Fri Sep 02 12:08:10 +0000 2022,504,,,True,False,3290,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632115459385602048/EhPOj-8h_normal.jpg,https://pbs.twimg.com/profile_images/1632115459385602048/EhPOj-8h_normal.jpg,https://pbs.twimg.com/profile_banners/1565672889491136512/1675781711,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 13:34:50 +0000 2023,1632736498876383232,1632736498876383232,Wanted him back when he was at Athletic Bilbao. Pls God make this happen 🙏🏾 https://t.co/r2Tjkve9D4,False,"[0, 75]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,1,False,False,en,en,recent,788602613977739264,788602613977739264,Michael Otis,OTIS_XO,"Toronto, Ontario",25 • 6”3 • 🇳🇬/🇨🇦,,,[],False,1263,464,4,Wed Oct 19 04:48:09 +0000 2016,123989,,,True,False,49507,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1461069739783081986/T7Cs1ofH_normal.jpg,https://pbs.twimg.com/profile_images/1461069739783081986/T7Cs1ofH_normal.jpg,https://pbs.twimg.com/profile_banners/788602613977739264/1635727751,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,1.63272329474603e+18,1632723294746030082,Mon Mar 06 12:42:22 +0000 2023,1.63272329474603e+18,1632723294746030082,"Laporte-Barcelona, thoughts? 🇪🇸🔵🔴 https://t.co/bbdv2oDeyF",False,"[0, 33]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.06445571844574e+18,1064455718445740032,Reshad Rahman,ReshadRahman_,,"Hub for everything @fcbarcelona — News, Opinions, Stats, etc | Formerly @433 | Pursuing Bachelors in Business | Business enquiries: reshadrahman001@gmail.com",,,[],False,401238.0,1058.0,1486.0,Mon Nov 19 09:49:54 +0000 2018,19626.0,,,True,False,39962.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1593298279227445250/HCfY-n7o_normal.jpg,https://pbs.twimg.com/profile_images/1593298279227445250/HCfY-n7o_normal.jpg,https://pbs.twimg.com/profile_banners/1064455718445740032/1652964950,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,False,170.0,7430.0,False,False,False,en,3797791ff9c0e4c6,https://api.twitter.com/1.1/geo/id/3797791ff9c0e4c6.json,city,Toronto,"Toronto, Ontario",CA,Canada,[],Polygon,"[[[-79.639319, 43.403221], [-78.90582, 43.403221], [-78.90582, 43.855401], [-79.639319, 43.855401]]]",1.6327364988763832e+18
Mon Mar 06 13:07:01 +0000 2023,1632729497517580288,1632729497517580288,"@ReshadRahman_ @ffpolo Clown, Go back to Athletic Bilbao",False,"[23, 56]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327222586774323e+18,1632722258677432320,1.06445571844574e+18,1064455718445740032,ReshadRahman_,,,,,False,0,0,False,False,en,en,recent,2647779432,2647779432,Bisswas Culer,culerboi,"Belfast, Northern Ireland",A Club. A Story. Some Colors. A Unique Philosophy. A Unique Style Of Play.,,,[],False,3738,3323,1,Tue Jul 15 14:00:00 +0000 2014,11015,,,True,False,7944,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1630556915359948806/keYcc3v6_normal.jpg,https://pbs.twimg.com/profile_images/1630556915359948806/keYcc3v6_normal.jpg,https://pbs.twimg.com/profile_banners/2647779432/1669669922,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 11:51:09 +0000 2023,1632710406908018695,1632710406908018695,"We need to adapt Athletic Bilbao s strategy for developing keepers. The only dud they have produced is kepa and even he was okay for them. 

Simon
Agirrezabala
Remiro
 In the recent yrs",False,"[0, 185]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,6,False,False,en,en,recent,1527195545126989824,1527195545126989824,Pau Torres Fan,P4UT0RRES,"Brighton, UK",Goalkeeping Enjoyer   Villarreal/ Brighton        UoB 25,,,[],False,567,525,3,Thu May 19 07:52:58 +0000 2022,33948,,,True,False,17302,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629125120533954568/5lUTL9OK_normal.jpg,https://pbs.twimg.com/profile_images/1629125120533954568/5lUTL9OK_normal.jpg,https://pbs.twimg.com/profile_banners/1527195545126989824/1673155851,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 11:42:05 +0000 2023,1632708125374443521,1632708125374443521,"Athletic Bilbao, you are next.",False,"[0, 30]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,3,False,False,en,en,recent,1552317889377705984,1552317889377705984,Sq.,SodiqFCB,Abstract.,Fan account.,,,[],False,248,79,1,Wed Jul 27 15:40:11 +0000 2022,36091,,,True,False,535,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632341175989329920/5L23muWS_normal.jpg,https://pbs.twimg.com/profile_images/1632341175989329920/5L23muWS_normal.jpg,https://pbs.twimg.com/profile_banners/1552317889377705984/1678194648,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 11:38:19 +0000 2023,1632707177281355776,1632707177281355776,"🎖️| it will be VERY DIFFICULT for Pedri to be able against Athletic Bilbao,they believe that Lewandowski will be able against Athletic Bilbao &amp; Lewabdowski want to arrive,we will see the evolution,but it looks good @AdriaAlbets #FCB",False,"[0, 236]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1624162931943301121,1624162931943301121,All About Barca,AllAboutBarcaa,,cover everything about Barca,,,[],False,2,40,0,Fri Feb 10 21:46:40 +0000 2023,0,,,False,False,93,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630172865180966916/fPzfZRjy_normal.jpg,https://pbs.twimg.com/profile_images/1630172865180966916/fPzfZRjy_normal.jpg,https://pbs.twimg.com/profile_banners/1624162931943301121/1676154087,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 11:09:11 +0000 2023,1632699844925206528,1632699844925206528,"NextMatch
🏆La Liga|Jornada25
⚽Athletic Bilbao VS Barcelona
📆 Monday March 13, 2023
🕒at 03.00
📺live bein sports/streaming https://t.co/Cvhjz1Nqb8",False,"[0, 120]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1601760117179154434,1601760117179154434,BARCELONA UPDATE✨,ziddan_ganteng,,I've been a Barca fan for a long time. This account will let you know news about Barcelona. Please follow #visca barca visca catalunya Greetings From Me❤️💙✨💘.,,,[],False,0,2,0,Sun Dec 11 02:06:19 +0000 2022,56,,,False,False,53,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631919832374583298/sde55FS7_normal.jpg,https://pbs.twimg.com/profile_images/1631919832374583298/sde55FS7_normal.jpg,https://pbs.twimg.com/profile_banners/1601760117179154434/1677914983,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 10:35:10 +0000 2023,1632691283964866561,1632691283964866561,"🖤|They do this in honor of the legendary goalkeeper Jose Àngel Iribar, the legend of Athletic Bilbao who just turned 80 years old

All la liga goalkeepers will do this gesture out of respect https://t.co/djpkB60fBz",False,"[0, 190]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,1601760117179154434,1601760117179154434,BARCELONA UPDATE✨,ziddan_ganteng,,I've been a Barca fan for a long time. This account will let you know news about Barcelona. Please follow #visca barca visca catalunya Greetings From Me❤️💙✨💘.,,,[],False,0,2,0,Sun Dec 11 02:06:19 +0000 2022,56,,,False,False,53,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631919832374583298/sde55FS7_normal.jpg,https://pbs.twimg.com/profile_images/1631919832374583298/sde55FS7_normal.jpg,https://pbs.twimg.com/profile_banners/1601760117179154434/1677914983,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
